 time,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
1.2109375,3952.307596,4548.717837,4617.435785,4232.307589,3922.051186,4273.333229,4039.487081,4229.743486,4334.358868,4032.820414,4300.512715,4903.076803,4355.897329,4264.10246
1.21875,3956.41016,4551.79476,4620.512708,4232.820409,3915.89734,4269.230665,4033.333235,4224.615281,4333.333227,4029.230671,4298.461433,4903.589624,4354.871688,4255.897332
1.2265625,3954.871698,4545.128094,4617.435785,4229.743486,3912.820417,4265.128101,4034.358876,4230.256307,4334.358868,4029.743491,4295.38451,4901.538342,4353.846047,4253.84605
1.234375,3957.948621,4538.461427,4624.102451,4237.948614,3909.743494,4266.153742,4041.538363,4239.487076,4335.384509,4033.333235,4303.589638,4909.230649,4358.974252,4258.461434
1.2421875,3965.640929,4541.53835,4632.307579,4248.205024,3912.307597,4265.128101,4036.410158,4232.820409,4332.820407,4031.281953,4307.179382,4912.820393,4360.512714,4257.948614
1.25,3963.589647,4543.589632,4626.153733,4246.153742,3922.051186,4258.461434,4022.564004,4218.461435,4329.230663,4027.179389,4299.999895,4904.102444,4352.820406,4253.84605
1.2578125,3953.333237,4537.435786,4617.435785,4239.487076,3919.999904,4257.435793,4025.128107,4213.33323,4326.666561,4022.564004,4294.358869,4897.435778,4344.102458,4250.256306
1.265625,3951.281955,4533.846043,4615.384503,4240.512717,3915.89734,4269.230665,4043.076824,4219.999897,4330.256304,4019.999902,4293.846049,4901.025521,4343.589637,4252.307588
1.2734375,3954.871698,4535.384504,4618.461426,4247.692204,3922.564007,4281.538357,4050.769132,4228.717845,4335.384509,4026.666568,4293.333228,4904.102444,4345.640919,4261.538357
1.28125,3951.794775,4532.307581,4612.8204,4250.769127,3928.717853,4288.205023,4051.794773,4237.435794,4336.41015,4033.846055,4289.230664,4895.897316,4345.128099,4267.179383
1.2890625,3946.66657,4527.692197,4604.615272,4243.58964,3929.743494,4290.769126,4056.922978,4247.692204,4335.89733,4030.256312,4285.1281,4887.179368,4343.589637,4261.025537
1.296875,3948.205032,4530.76912,4603.076811,4245.640922,3929.743494,4293.333228,4063.589644,4254.871691,4338.461432,4030.769132,4289.230664,4885.128086,4343.076817,4253.333229
1.3046875,3952.820416,4534.358863,4611.281939,4264.61528,3930.769135,4293.846049,4066.153747,4253.333229,4339.999894,4035.897337,4294.87169,4889.23065,4344.102458,4255.897332
1.3125,3952.307596,4531.28194,4616.922964,4271.281947,3941.025545,4291.794767,4062.051183,4249.230665,4336.922971,4035.897337,4294.87169,4887.692188,4347.179381,4265.640921
1.3203125,3948.205032,4527.692197,4618.461426,4265.640921,3947.692211,4285.640921,4054.358875,4247.179383,4333.846048,4033.333235,4295.38451,4879.999881,4351.794765,4269.743485
1.328125,3950.256314,4530.256299,4619.999887,4270.769126,3946.66657,4278.461434,4045.640927,4243.58964,4335.384509,4037.435799,4300.512715,4874.871676,4359.487073,4274.87169
1.3359375,3957.948621,4538.461427,4626.153733,4281.025536,3951.794775,4277.948613,4041.538363,4237.948614,4336.922971,4041.538363,4305.1281,4880.512701,4366.153739,4287.179382
1.34375,3960.512724,4543.076812,4631.794759,4284.61528,3956.92298,4287.179382,4047.692209,4240.512717,4334.358868,4040.512722,4306.153741,4882.051163,4367.692201,4293.333228
1.3515625,3959.999903,4543.076812,4630.256297,4282.563998,3953.846057,4290.769126,4049.743491,4245.128101,4333.333227,4033.333235,4306.153741,4873.846035,4364.615278,4287.692203
1.359375,3957.948621,4539.487068,4626.666554,4274.87169,3954.358878,4284.61528,4044.615286,4242.563999,4336.41015,4030.769132,4305.64092,4867.692189,4363.589637,4277.948613
1.3671875,3955.384519,4532.820402,4627.692195,4268.717844,3957.435801,4279.999895,4044.102465,4236.922973,4333.333227,4034.871696,4303.076818,4861.538343,4365.640919,4270.769126
1.375,3953.333237,4529.230658,4631.281938,4271.794767,3952.820416,4279.487075,4044.102465,4237.948614,4328.717843,4033.333235,4300.512715,4854.358856,4364.615278,4271.794767
1.3828125,3957.948621,4539.999889,4632.8204,4282.051177,3950.256314,4281.025536,4044.615286,4248.205024,4335.384509,4031.281953,4303.589638,4853.333215,4364.102457,4278.974254
1.390625,3959.487083,4547.692196,4635.384502,4288.717844,3953.846057,4284.61528,4050.769132,4253.84605,4340.512714,4032.820414,4306.153741,4852.820394,4365.640919,4277.435793
1.3984375,3954.871698,4535.384504,4635.897323,4289.230664,3957.948621,4288.205023,4056.922978,4251.794768,4336.41015,4034.358876,4305.1281,4841.025523,4365.128098,4276.410152
1.40625,3956.41016,4525.128094,4636.410143,4286.666562,3955.897339,4289.230664,4055.897337,4250.256306,4334.358868,4033.846055,4306.153741,4834.871677,4361.538355,4289.743485
1.4140625,3957.948621,4525.128094,4631.794759,4288.205023,3948.205032,4288.717844,4059.48708,4251.281947,4334.358868,4028.71785,4302.563997,4826.153728,4355.384509,4295.38451
1.421875,3951.794775,4521.02553,4627.179374,4289.743485,3938.974263,4283.589639,4061.025542,4245.128101,4331.281945,4017.435799,4289.743485,4807.69219,4348.205022,4282.563998
1.4296875,3950.256314,4522.051171,4625.128092,4286.153741,3935.89734,4278.974254,4055.384516,4242.563999,4331.794766,4017.435799,4286.666562,4797.43578,4350.256304,4282.051177
1.4375,3962.051185,4531.28194,4632.307579,4286.666562,3942.564006,4279.999895,4050.769132,4246.666563,4336.41015,4029.230671,4298.461433,4803.589626,4359.999893,4296.922972
1.4453125,3970.256313,4535.384504,4639.999887,4295.897331,3946.66657,4288.717844,4055.384516,4252.307588,4338.974253,4032.307594,4307.179382,4803.589626,4364.615278,4305.64092
1.453125,3972.307595,4535.897325,4640.512707,4298.974254,3941.025545,4294.87169,4062.564003,4252.307588,4336.922971,4026.153748,4303.076818,4792.307575,4362.051175,4309.230664
1.4609375,3972.307595,4537.948607,4639.999887,4295.38451,3944.102468,4290.769126,4061.025542,4249.743486,4336.41015,4030.256312,4302.051177,4785.128088,4363.589637,4315.89733
1.46875,3975.384518,4536.410145,4647.179374,4294.87169,3953.846057,4287.692203,4052.307593,4252.307588,4339.999894,4040.512722,4308.717843,4786.153729,4369.230662,4322.051176
1.4765625,3976.92298,4533.846043,4649.230656,4294.358869,3951.794775,4290.256305,4050.256311,4258.974255,4343.076817,4042.564004,4308.717843,4777.948601,4366.66656,4318.974253
1.484375,3976.410159,4538.974248,4646.666553,4291.281946,3949.743493,4294.358869,4058.461439,4264.61528,4341.538355,4039.999901,4307.179382,4766.15373,4363.076816,4316.410151
1.4921875,3973.333236,4543.589632,4647.179374,4290.769126,3956.41016,4296.410151,4061.538362,4258.974255,4339.487073,4038.97426,4310.256305,4760.512704,4363.589637,4319.487074
1.5,3971.281954,4542.051171,4644.102451,4287.692203,3963.589647,4292.820408,4056.410157,4251.281947,4336.922971,4038.97426,4309.230664,4754.871679,4364.615278,4320.512715
1.5078125,3971.794775,4543.589632,4639.999887,4282.051177,3969.743493,4288.717844,4061.025542,4255.897332,4335.384509,4039.487081,4307.692202,4746.666551,4364.615278,4316.922971
1.515625,3976.92298,4545.128094,4643.07681,4284.61528,3972.820416,4292.307587,4072.307593,4264.10246,4337.948612,4042.564004,4312.820407,4742.051166,4367.17938,4318.974253
1.5234375,3979.999903,4536.922966,4650.769117,4287.692203,3967.17939,4290.256305,4068.717849,4262.051178,4338.974253,4043.076824,4316.410151,4738.974243,4367.17938,4325.64092
1.53125,3981.538364,4530.256299,4652.820399,4284.61528,3969.230672,4283.589639,4062.564003,4261.538357,4336.922971,4041.025542,4315.89733,4731.281936,4366.153739,4326.666561
1.5390625,3987.17939,4528.717838,4657.948604,4283.076818,3977.948621,4289.230664,4067.179388,4264.61528,4335.89733,4043.076824,4315.89733,4724.615269,4366.66656,4326.666561
1.546875,3987.17939,4524.102453,4660.512707,4285.1281,3978.461441,4304.615279,4073.846054,4270.769126,4338.974253,4043.076824,4313.846048,4715.3845,4364.102457,4329.230663
1.5546875,3981.538364,4518.461428,4662.051168,4283.076818,3973.846057,4310.769125,4069.23067,4267.692203,4338.974253,4036.922978,4309.230664,4704.102449,4359.999893,4325.64092
1.5625,3979.999903,4517.435787,4662.563989,4277.948613,3972.820416,4307.179382,4054.358875,4255.384511,4336.41015,4035.897337,4308.205023,4689.743475,4363.076816,4316.922971
1.5703125,3982.051185,4518.461428,4662.051168,4278.461434,3964.615288,4301.025536,4044.102465,4253.333229,4336.41015,4036.922978,4304.615279,4675.384501,4364.615278,4305.1281
1.578125,3977.4358,4522.051171,4657.435784,4285.1281,3956.92298,4295.897331,4045.128106,4252.307588,4335.384509,4030.256312,4296.410151,4663.076809,4359.487073,4293.333228
1.5859375,3975.897339,4525.640915,4651.794758,4292.307587,3954.871698,4292.820408,4040.512722,4231.794768,4330.769125,4020.512722,4290.256305,4654.871681,4356.41015,4286.153741
1.59375,3983.076826,4528.205017,4652.307579,4301.025536,3951.281955,4292.307587,4034.358876,4224.102461,4329.743484,4022.564004,4294.87169,4649.743476,4363.589637,4288.205023
1.6015625,3988.205031,4530.256299,4653.84604,4304.102459,3947.179391,4291.794767,4041.025542,4237.948614,4331.794766,4026.153748,4298.461433,4641.538348,4367.17938,4291.794767
1.609375,3977.4358,4528.205017,4644.615271,4295.38451,3942.564006,4286.153741,4039.487081,4233.84605,4330.769125,4017.94862,4287.692203,4626.666554,4362.051175,4287.179382
1.6171875,3968.205031,4526.666556,4634.871682,4289.230664,3935.89734,4282.051177,4031.794773,4229.230666,4331.794766,4013.333235,4277.948613,4611.281939,4359.999893,4283.076818
1.625,3969.230672,4524.102453,4634.871682,4288.717844,3931.281955,4283.589639,4040.512722,4237.435794,4334.871689,4016.922979,4280.512716,4603.076811,4361.538355,4285.640921
1.6328125,3974.871698,4517.435787,4637.435784,4288.717844,3932.307596,4283.589639,4046.666568,4232.307589,4331.794766,4015.384517,4288.205023,4599.999888,4365.128098,4295.897331
1.640625,3976.92298,4515.897325,4642.563989,4291.281946,3934.358878,4277.948613,4036.922978,4221.025538,4328.205022,4013.333235,4293.333228,4596.922965,4374.358867,4309.230664
1.6484375,3978.974262,4522.563992,4649.230656,4296.922972,3935.384519,4273.846049,4033.846055,4227.179384,4332.307586,4023.589645,4298.974254,4592.820401,4387.17938,4323.076817
1.65625,3986.153749,4526.666556,4659.487066,4303.076818,3936.41016,4278.974254,4041.538363,4239.999896,4339.999894,4037.948619,4309.743484,4592.30758,4396.922969,4334.871689
1.6640625,3992.820415,4526.666556,4667.179373,4310.769125,3941.538365,4287.179382,4046.153747,4244.615281,4342.563996,4044.102465,4317.435792,4588.717837,4406.666559,4341.538355
1.671875,3990.256313,4526.666556,4665.640912,4312.820407,3949.743493,4285.640921,4043.076824,4242.563999,4340.512714,4043.589645,4314.871689,4578.974247,4411.794764,4345.128099
1.6796875,3986.666569,4523.589633,4655.384502,4307.179382,3954.871698,4283.589639,4044.615286,4247.692204,4341.538355,4044.102465,4310.769125,4568.205016,4410.256302,4350.769124
1.6875,3990.769133,4521.02553,4653.84604,4307.179382,3951.281955,4286.666562,4047.692209,4252.820409,4342.051176,4045.128106,4310.256305,4563.589632,4409.230661,4357.435791
1.6953125,3989.230672,4518.974248,4655.384502,4313.846048,3948.717852,4287.692203,4048.71785,4246.666563,4339.487073,4042.564004,4308.205023,4553.333222,4409.230661,4356.92297
1.703125,3980.512723,4517.948607,4650.769117,4316.922971,3950.256314,4286.153741,4046.666568,4240.512717,4337.948612,4036.410158,4301.538356,4537.435786,4406.153738,4349.230663
1.7109375,3976.92298,4520.51271,4644.102451,4321.025535,3951.281955,4287.692203,4046.666568,4238.974255,4338.461432,4034.358876,4298.461433,4523.589633,4408.717841,4343.076817
1.71875,3977.4358,4522.563992,4643.58963,4325.64092,3950.769134,4291.794767,4049.23067,4238.461435,4337.435791,4032.820414,4297.948613,4517.435787,4413.846046,4337.948612
1.7265625,3971.794775,4519.999889,4643.07681,4321.538356,3945.128109,4294.87169,4056.922978,4246.153742,4335.384509,4029.743491,4295.38451,4508.717838,4412.820405,4331.281945
1.734375,3968.717852,4520.51271,4643.07681,4311.794766,3937.948622,4296.922972,4064.615285,4255.897332,4335.89733,4033.333235,4296.922972,4500.51271,4416.410148,4332.307586
1.7421875,3969.743493,4522.563992,4644.102451,4306.153741,3942.051186,4299.487074,4063.076824,4252.820409,4334.871689,4036.410158,4299.999895,4495.897326,4425.128097,4334.871689
1.75,3967.17939,4517.948607,4638.974246,4303.076818,3948.717852,4298.974254,4055.384516,4245.640922,4333.333227,4029.743491,4296.410151,4486.153736,4424.615276,4328.717843
1.7578125,3964.102467,4518.974248,4637.435784,4298.461433,3939.999904,4286.666562,4044.615286,4244.10246,4332.307586,4024.615286,4291.281946,4474.358865,4421.538353,4322.051176
1.765625,3969.230672,4529.743479,4644.102451,4300.512715,3934.358878,4276.922972,4039.487081,4245.128101,4334.358868,4030.769132,4297.948613,4468.717839,4427.692199,4321.025535
1.7734375,3975.384518,4533.846043,4650.769117,4309.230664,3945.128109,4281.025536,4037.435799,4242.563999,4337.948612,4033.846055,4305.64092,4468.205019,4431.794763,4315.89733
1.78125,3976.92298,4531.28194,4648.717835,4315.89733,3952.820416,4286.666562,4034.871696,4238.461435,4341.538355,4033.846055,4303.589638,4459.48707,4429.230661,4308.717843
1.7890625,3974.358877,4525.640915,4645.640912,4315.38451,3947.692211,4286.153741,4038.46144,4241.538358,4341.025535,4035.384517,4297.435792,4445.128096,4427.692199,4306.666561
1.796875,3969.230672,4522.051171,4640.512707,4314.871689,3951.281955,4287.179382,4045.640927,4244.615281,4337.948612,4033.333235,4295.38451,4428.71784,4429.230661,4304.102459
1.8046875,3966.153749,4524.102453,4636.922964,4313.333228,3963.076826,4285.640921,4039.487081,4233.33323,4336.41015,4027.179389,4293.846049,4420.512712,4428.20502,4299.487074
1.8125,3961.025544,4523.589633,4632.8204,4308.717843,3962.051185,4282.563998,4031.794773,4219.999897,4332.820407,4019.999902,4283.589639,4410.769123,4423.076815,4292.820408
1.8203125,3954.871698,4516.410146,4627.179374,4304.102459,3956.41016,4283.589639,4039.487081,4218.461435,4327.692202,4009.743492,4268.717844,4392.307585,4412.820405,4281.025536
1.828125,3950.769134,4513.846043,4618.974246,4302.563997,3970.769134,4288.205023,4050.256311,4228.205025,4329.743484,4005.640928,4267.692203,4374.871688,4408.717841,4270.256306
1.8359375,3953.333237,4519.487069,4616.922964,4298.974254,3987.17939,4288.205023,4051.794773,4236.922973,4333.333227,4009.743492,4274.35887,4367.692201,4415.897328,4263.589639
1.84375,3955.897339,4524.102453,4622.051169,4293.846049,3983.589646,4288.205023,4049.23067,4233.33323,4331.281945,4012.820415,4275.384511,4360.512714,4424.615276,4261.025537
1.8515625,3964.615288,4527.179376,4632.8204,4296.410151,3972.307595,4291.794767,4048.71785,4225.640922,4331.281945,4015.384517,4279.487075,4355.384509,4424.615276,4270.769126
1.859375,3976.92298,4535.384504,4640.512707,4305.64092,3968.717852,4289.743485,4052.820414,4229.230666,4335.89733,4024.102466,4290.256305,4358.461432,4424.102456,4284.61528
1.8671875,3981.538364,4543.589632,4645.128092,4309.743484,3970.256313,4281.538357,4051.794773,4237.948614,4336.41015,4033.846055,4296.922972,4364.102457,4429.743481,4291.794767
1.875,3983.076826,4547.692196,4654.871681,4307.692202,3967.17939,4274.87169,4039.999901,4234.358871,4336.922971,4039.487081,4302.563997,4366.66656,4433.846045,4301.538356
1.8828125,3986.666569,4545.640914,4659.487066,4308.717843,3963.589647,4273.333229,4028.71785,4227.692204,4341.025535,4042.564004,4307.179382,4362.563996,4433.846045,4308.717843
1.890625,3983.076826,4539.487068,4651.281938,4307.179382,3968.717852,4271.794767,4023.076825,4230.769127,4341.025535,4040.512722,4301.025536,4348.205022,4432.307584,4300.512715
1.8984375,3971.281954,4534.358863,4636.410143,4296.922972,3973.333236,4269.743485,4023.589645,4232.820409,4337.948612,4032.307594,4288.205023,4328.717843,4426.153738,4291.794767
1.90625,3965.128108,4530.76912,4634.358861,4291.794767,3964.615288,4270.256306,4029.743491,4225.128102,4334.871689,4021.538363,4280.512716,4315.89733,4416.410148,4292.307587
1.9140625,3963.076826,4522.563992,4635.384502,4297.435792,3957.948621,4269.230665,4032.820414,4219.999897,4333.333227,4015.897338,4277.435793,4307.692202,4411.281943,4288.205023
1.921875,3957.948621,4511.794761,4630.256297,4296.922972,3958.974262,4261.025537,4027.692209,4216.922974,4330.256304,4010.769133,4272.820408,4299.999895,4409.230661,4278.974254
1.9296875,3955.897339,4513.333223,4624.615272,4289.230664,3956.41016,4255.897332,4032.820414,4212.82041,4329.230663,4007.179389,4268.717844,4289.743485,4413.333225,4281.025536
1.9375,3957.948621,4519.487069,4627.179374,4287.179382,3951.281955,4260.512716,4042.051183,4211.281948,4329.743484,4007.179389,4269.743485,4282.051177,4419.999892,4285.640921
1.9453125,3957.435801,4518.461428,4626.666554,4292.820408,3959.487083,4264.10246,4039.487081,4214.871692,4331.281945,4009.230671,4272.820408,4273.333229,4419.999892,4281.025536
1.953125,3955.897339,4518.461428,4624.615272,4295.897331,3976.92298,4259.487075,4031.794773,4212.307589,4330.256304,4009.743492,4273.333229,4267.179383,4415.897328,4275.384511
1.9609375,3957.948621,4531.794761,4627.179374,4296.922972,3983.076826,4259.487075,4032.307594,4207.179384,4330.769125,4013.333235,4278.461434,4264.10246,4421.025533,4282.051177
1.96875,3963.589647,4549.230658,4637.948605,4305.64092,3973.846057,4268.717844,4031.794773,4212.307589,4335.384509,4026.153748,4290.769126,4267.179383,4429.743481,4293.846049
1.9765625,3967.692211,4554.871683,4649.743476,4317.948612,3969.230672,4271.281947,4027.179389,4221.538358,4337.948612,4037.435799,4299.487074,4269.743485,4431.794763,4298.974254
1.984375,3973.333236,4552.307581,4655.384502,4319.487074,3966.66657,4262.051178,4025.640927,4225.128102,4336.41015,4041.538363,4299.487074,4268.717844,4432.307584,4300.512715
